========= Job started  at Wed Mar 25 11:37:38 CET 2026 ==========
My jobid: 4587072
My array id: 5
cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
['Ag', 'Pt', 'Pd', 'Ir', 'Au']
Using float32 for MACECalculator, which is faster but less accurate. Recommended for MD. Use float64 for geometry optimization.
      Step     Time          Energy          fmax
BFGS:    9 11:54:54     -354.579254        0.451786
BFGS:   10 11:54:54     -354.676117        0.640060
BFGS:   11 11:54:54     -354.801849        0.651436
BFGS:   12 11:54:54     -354.905273        0.532465
BFGS:   13 11:54:54     -354.973663        0.365393
BFGS:   14 11:54:54     -355.025818        0.326925
BFGS:   15 11:54:55     -355.070190        0.333915
BFGS:   16 11:54:55     -355.104065        0.269816
BFGS:   17 11:54:55     -355.124573        0.216351
BFGS:   18 11:54:55     -355.137482        0.197608
BFGS:   19 11:54:55     -355.151215        0.175910
BFGS:   20 11:54:55     -355.164032        0.148056
BFGS:   21 11:54:55     -355.172485        0.093469
BFGS:   22 11:54:55     -355.178223        0.090050
BFGS:   23 11:54:55     -355.183868        0.097388
BFGS:   24 11:54:55     -355.189270        0.085742
BFGS:   25 11:54:55     -355.193146        0.061066
BFGS:   26 11:54:55     -355.196045        0.051993
BFGS:   27 11:54:55     -355.199280        0.071497
BFGS:   28 11:54:55     -355.202881        0.060139
BFGS:   29 11:54:55     -355.205688        0.035232
      Step     Time          Energy          fmax
BFGS:    0 11:54:55     -369.956970        2.482844
BFGS:    1 11:54:55     -370.743408        2.397025
BFGS:    2 11:54:56     -373.855286        1.026626
BFGS:    3 11:54:56     -374.190643        2.383003
BFGS:    4 11:54:56     -374.523132        1.159924
BFGS:    5 11:54:56     -374.754181        0.806043
BFGS:    6 11:54:56     -375.488190        0.824092
BFGS:    7 11:54:56     -375.607086        0.727546
BFGS:    8 11:54:56     -375.904510        0.578439
BFGS:    9 11:54:56     -376.080505        0.483043
BFGS:   10 11:54:56     -376.238159        0.617184
BFGS:   11 11:54:56     -376.376831        0.543974
BFGS:   12 11:54:56     -376.517700        0.474995
BFGS:   13 11:54:56     -376.674561        0.416834
BFGS:   14 11:54:56     -376.807220        0.312331
BFGS:   15 11:54:56     -376.875061        0.305971
BFGS:   16 11:54:56     -376.918732        0.292497
BFGS:   17 11:54:56     -376.971680        0.209025
BFGS:   18 11:54:56     -377.017090        0.217875
BFGS:   19 11:54:57     -377.047241        0.176797
BFGS:   20 11:54:57     -377.065735        0.132945
BFGS:   21 11:54:57     -377.084717        0.115483
BFGS:   22 11:54:57     -377.102631        0.119784
BFGS:   23 11:54:57     -377.113800        0.105789
BFGS:   24 11:54:57     -377.119995        0.082897
BFGS:   25 11:54:57     -377.125458        0.073654
BFGS:   26 11:54:57     -377.131104        0.060403
BFGS:   27 11:54:57     -377.135132        0.059466
BFGS:   28 11:54:57     -377.137573        0.048436
      Step     Time          Energy          fmax
BFGS:    0 11:54:57     -352.534760        2.361372
BFGS:    1 11:54:57     -353.118500        2.251359
BFGS:    2 11:54:57     -355.405548        1.183744
BFGS:    3 11:54:57     -355.717987        1.203669
BFGS:    4 11:54:57     -355.907410        0.883352
BFGS:    5 11:54:57     -356.422424        0.527078
BFGS:    6 11:54:57     -356.812439        0.713468
BFGS:    7 11:54:58     -356.947388        0.809403
BFGS:    8 11:54:58     -357.099884        0.631475
BFGS:    9 11:54:58     -357.260651        0.482982
BFGS:   10 11:54:58     -357.402985        0.450403
BFGS:   11 11:54:58     -357.510406        0.398611
BFGS:   12 11:54:58     -357.596497        0.399199
BFGS:   13 11:54:58     -357.686035        0.421835
BFGS:   14 11:54:58     -357.783325        0.324127
BFGS:   15 11:54:58     -357.850555        0.247180
BFGS:   16 11:54:58     -357.887543        0.206809
BFGS:   17 11:54:58     -357.919220        0.219920
BFGS:   18 11:54:58     -357.953949        0.215578
BFGS:   19 11:54:58     -357.980225        0.188642
BFGS:   20 11:54:58     -357.994965        0.119168
BFGS:   21 11:54:58     -358.005035        0.102394
BFGS:   22 11:54:58     -358.016174        0.115493
BFGS:   23 11:54:58     -358.026062        0.095823
BFGS:   24 11:54:59     -358.031555        0.085435
BFGS:   25 11:54:59     -358.034729        0.060068
BFGS:   26 11:54:59     -358.038330        0.075525
BFGS:   27 11:54:59     -358.042908        0.071885
BFGS:   28 11:54:59     -358.046478        0.043688
      Step     Time          Energy          fmax
BFGS:    0 11:54:59     -362.598724        1.778305
BFGS:    1 11:54:59     -363.139771        1.654864
BFGS:    2 11:54:59     -365.736847        0.844390
BFGS:    3 11:54:59     -365.905334        0.912114
BFGS:    4 11:54:59     -366.149292        0.812727
BFGS:    5 11:54:59     -366.625214        0.535220
BFGS:    6 11:54:59     -366.715942        0.397574
BFGS:    7 11:54:59     -366.874084        0.463521
BFGS:    8 11:54:59     -367.009613        0.486014
BFGS:    9 11:54:59     -367.178772        0.504426
BFGS:   10 11:54:59     -367.300995        0.570918
BFGS:   11 11:54:59     -367.414734        0.546971
BFGS:   12 11:54:59     -367.525513        0.552799
BFGS:   13 11:55:00     -367.618530        0.416733
BFGS:   14 11:55:00     -367.673706        0.409962
BFGS:   15 11:55:00     -367.711304        0.285676
BFGS:   16 11:55:00     -367.746094        0.245375
BFGS:   17 11:55:00     -367.779114        0.196184
BFGS:   18 11:55:00     -367.799805        0.128497
BFGS:   19 11:55:00     -367.811707        0.100788
BFGS:   20 11:55:00     -367.823486        0.119801
BFGS:   21 11:55:00     -367.836182        0.120084
BFGS:   22 11:55:00     -367.844971        0.084933
BFGS:   23 11:55:00     -367.849701        0.067648
BFGS:   24 11:55:00     -367.854004        0.069680
BFGS:   25 11:55:00     -367.859467        0.063033
BFGS:   26 11:55:00     -367.864929        0.058011
BFGS:   27 11:55:00     -367.869019        0.050455
BFGS:   28 11:55:00     -367.872009        0.045073
      Step     Time          Energy          fmax
BFGS:    0 11:55:00     -341.257050        1.778694
BFGS:    1 11:55:01     -341.876587        1.661326
BFGS:    2 11:55:01     -343.983459        1.266576
BFGS:    3 11:55:01     -344.127594        0.856468
BFGS:    4 11:55:01     -344.285370        0.641579
BFGS:    5 11:55:01     -344.854584        0.628285
BFGS:    6 11:55:01     -344.971527        0.583138
BFGS:    7 11:55:01     -345.140900        0.564398
BFGS:    8 11:55:01     -345.300873        0.627753
BFGS:    9 11:55:01     -345.448669        0.636037
BFGS:   10 11:55:01     -345.543091        0.573432
BFGS:   11 11:55:01     -345.640442        0.426420
BFGS:   12 11:55:01     -345.771606        0.471234
BFGS:   13 11:55:01     -345.888062        0.437948
BFGS:   14 11:55:01     -345.962280        0.285981
BFGS:   15 11:55:01     -346.012604        0.292562
BFGS:   16 11:55:01     -346.047272        0.249588
BFGS:   17 11:55:01     -346.096191        0.320084
BFGS:   18 11:55:02     -346.123871        0.242885
BFGS:   19 11:55:02     -346.138428        0.165701
BFGS:   20 11:55:02     -346.149963        0.118748
BFGS:   21 11:55:02     -346.162079        0.114908
BFGS:   22 11:55:02     -346.170288        0.110700
BFGS:   23 11:55:02     -346.175446        0.082944
BFGS:   24 11:55:02     -346.180298        0.063414
BFGS:   25 11:55:02     -346.185974        0.082382
BFGS:   26 11:55:02     -346.191467        0.083118
BFGS:   27 11:55:02     -346.195221        0.053365
BFGS:   28 11:55:02     -346.198212        0.048185
      Step     Time          Energy          fmax
BFGS:    0 11:55:02     -356.093170        2.134552
BFGS:    1 11:55:02     -356.721039        2.039352
BFGS:    2 11:55:02     -359.517487        0.975598
BFGS:    3 11:55:02     -359.900146        1.787494
BFGS:    4 11:55:02     -360.128601        1.303015
BFGS:    5 11:55:02     -360.549469        0.641414
BFGS:    6 11:55:03     -360.975128        0.561594
BFGS:    7 11:55:03     -361.118774        0.644743
BFGS:    8 11:55:03     -361.293671        0.562964
BFGS:    9 11:55:03     -361.494293        0.616460
BFGS:   10 11:55:03     -361.714020        0.626373
BFGS:   11 11:55:03     -361.854553        0.452404
BFGS:   12 11:55:03     -361.949341        0.374610
BFGS:   13 11:55:03     -362.053070        0.362672
BFGS:   14 11:55:03     -362.173584        0.405299
BFGS:   15 11:55:03     -362.267029        0.366009
BFGS:   16 11:55:03     -362.323883        0.250908
BFGS:   17 11:55:03     -362.362152        0.227600
BFGS:   18 11:55:03     -362.401764        0.198238
BFGS:   19 11:55:03     -362.440460        0.208985
BFGS:   20 11:55:03     -362.461975        0.146425
BFGS:   21 11:55:03     -362.474304        0.105352
BFGS:   22 11:55:03     -362.487793        0.125745
BFGS:   23 11:55:04     -362.501434        0.147394
BFGS:   24 11:55:04     -362.511108        0.113064
BFGS:   25 11:55:04     -362.517303        0.089561
BFGS:   26 11:55:04     -362.522858        0.076006
BFGS:   27 11:55:04     -362.528748        0.072921
BFGS:   28 11:55:04     -362.533569        0.064347
BFGS:   29 11:55:04     -362.536530        0.050580
BFGS:   30 11:55:04     -362.539032        0.043103
      Step     Time          Energy          fmax
BFGS:    0 11:55:04     -322.742737        1.291358
BFGS:    1 11:55:04     -323.219543        1.183592
BFGS:    2 11:55:04     -324.725433        1.545259
BFGS:    3 11:55:04     -325.045837        0.410520
BFGS:    4 11:55:04     -325.122864        0.475696
BFGS:    5 11:55:04     -325.312988        0.540454
BFGS:    6 11:55:04     -325.476624        0.470133
BFGS:    7 11:55:04     -325.656616        0.434582
BFGS:    8 11:55:04     -325.735962        0.329300
BFGS:    9 11:55:04     -325.808899        0.361452
BFGS:   10 11:55:05     -325.898682        0.340409
BFGS:   11 11:55:05     -325.999054        0.362544
BFGS:   12 11:55:05     -326.069672        0.327782
BFGS:   13 11:55:05     -326.118988        0.284261
BFGS:   14 11:55:05     -326.168457        0.281870
BFGS:   15 11:55:05     -326.218903        0.183624
BFGS:   16 11:55:05     -326.253143        0.165348
BFGS:   17 11:55:05     -326.271362        0.154553
BFGS:   18 11:55:05     -326.285522        0.179702
BFGS:   19 11:55:05     -326.302490        0.161134
BFGS:   20 11:55:05     -326.315491        0.117937
BFGS:   21 11:55:05     -326.321930        0.090049
BFGS:   22 11:55:05     -326.325745        0.078512
BFGS:   23 11:55:05     -326.330261        0.072947
BFGS:   24 11:55:05     -326.334900        0.066467
BFGS:   25 11:55:05     -326.337921        0.050089
BFGS:   26 11:55:05     -326.339325        0.038569
      Step     Time          Energy          fmax
BFGS:    0 11:55:06     -345.767212        2.536114
BFGS:    1 11:55:06     -346.434082        2.377483
BFGS:    2 11:55:06     -348.963989        1.095100
BFGS:    3 11:55:06     -349.373474        2.055074
BFGS:    4 11:55:06     -349.597168        1.497776
BFGS:    5 11:55:06     -349.996887        0.580885
BFGS:    6 11:55:06     -350.279114        0.685948
BFGS:    7 11:55:06     -350.365479        0.553693
BFGS:    8 11:55:06     -350.503845        0.378764
BFGS:    9 11:55:06     -350.600525        0.355131
BFGS:   10 11:55:06     -350.692993        0.307653
BFGS:   11 11:55:06     -350.754883        0.363774
BFGS:   12 11:55:06     -350.818848        0.366265
BFGS:   13 11:55:06     -350.894409        0.304572
BFGS:   14 11:55:06     -350.959167        0.224291
BFGS:   15 11:55:06     -350.995789        0.191119
BFGS:   16 11:55:06     -351.018738        0.170454
BFGS:   17 11:55:07     -351.046021        0.163899
BFGS:   18 11:55:07     -351.078308        0.181623
BFGS:   19 11:55:07     -351.102295        0.147956
BFGS:   20 11:55:07     -351.114441        0.115835
BFGS:   21 11:55:07     -351.122742        0.102168
BFGS:   22 11:55:07     -351.132080        0.099818
BFGS:   23 11:55:07     -351.139832        0.079379
BFGS:   24 11:55:07     -351.144653        0.057918
BFGS:   25 11:55:07     -351.148010        0.050464
BFGS:   26 11:55:07     -351.151855        0.052293
BFGS:   27 11:55:07     -351.155640        0.045217
      Step     Time          Energy          fmax
BFGS:    0 11:55:07     -381.405701        2.584456
BFGS:    1 11:55:07     -382.412262        2.473627
BFGS:    2 11:55:07     -386.262939        1.175409
BFGS:    3 11:55:07     -386.788666        2.185270
BFGS:    4 11:55:07     -387.210541        1.385634
BFGS:    5 11:55:07     -387.531433        1.020675
BFGS:    6 11:55:08     -388.349426        0.753949
BFGS:    7 11:55:08     -388.526306        0.827667
BFGS:    8 11:55:08     -388.904297        0.799267
BFGS:    9 11:55:08     -389.149658        0.559327
BFGS:   10 11:55:08     -389.341492        0.535860
BFGS:   11 11:55:08     -389.489929        0.502075
BFGS:   12 11:55:08     -389.619263        0.523247
BFGS:   13 11:55:08     -389.756287        0.430171
BFGS:   14 11:55:08     -389.873169        0.371941
BFGS:   15 11:55:08     -389.940979        0.325115
BFGS:   16 11:55:08     -389.988403        0.266238
BFGS:   17 11:55:08     -390.034180        0.217703
BFGS:   18 11:55:08     -390.075165        0.264756
BFGS:   19 11:55:08     -390.106689        0.306995
BFGS:   20 11:55:08     -390.130859        0.244144
BFGS:   21 11:55:08     -390.155090        0.156005
BFGS:   22 11:55:08     -390.174286        0.128420
BFGS:   23 11:55:09     -390.186279        0.140410
BFGS:   24 11:55:09     -390.196167        0.120256
BFGS:   25 11:55:09     -390.206848        0.086820
BFGS:   26 11:55:09     -390.215637        0.082571
BFGS:   27 11:55:09     -390.221283        0.068608
BFGS:   28 11:55:09     -390.225220        0.054545
BFGS:   29 11:55:09     -390.229431        0.049140
      Step     Time          Energy          fmax
BFGS:    0 11:55:09     -346.692566        1.883973
BFGS:    1 11:55:09     -347.380188        1.819036
BFGS:    2 11:55:09     -350.266846        1.062451
BFGS:    3 11:55:09     -350.429016        1.111334
BFGS:    4 11:55:09     -350.798676        1.180026
BFGS:    5 11:55:09     -351.302490        0.691522
BFGS:    6 11:55:09     -351.413696        0.464758
BFGS:    7 11:55:09     -351.506348        0.385847
BFGS:    8 11:55:09     -351.588959        0.375813
BFGS:    9 11:55:09     -351.672150        0.277335
BFGS:   10 11:55:10     -351.728119        0.343512
BFGS:   11 11:55:10     -351.786224        0.418006
BFGS:   12 11:55:10     -351.856720        0.421129
BFGS:   13 11:55:10     -351.939606        0.413170
BFGS:   14 11:55:10     -352.009308        0.449703
BFGS:   15 11:55:10     -352.065002        0.388420
BFGS:   16 11:55:10     -352.122925        0.482389
BFGS:   17 11:55:10     -352.195465        0.500707
BFGS:   18 11:55:10     -352.266449        0.366029
BFGS:   19 11:55:10     -352.316528        0.268468
BFGS:   20 11:55:10     -352.348938        0.276876
BFGS:   21 11:55:10     -352.379395        0.268223
BFGS:   22 11:55:10     -352.405701        0.169462
BFGS:   23 11:55:10     -352.422455        0.131156
BFGS:   24 11:55:10     -352.433594        0.120965
BFGS:   25 11:55:10     -352.444031        0.130783
BFGS:   26 11:55:10     -352.454712        0.112317
BFGS:   27 11:55:11     -352.463776        0.097593
BFGS:   28 11:55:11     -352.471039        0.121636
BFGS:   29 11:55:11     -352.478241        0.102352
BFGS:   30 11:55:11     -352.485107        0.097369
BFGS:   31 11:55:11     -352.490814        0.068415
BFGS:   32 11:55:11     -352.494141        0.068254
BFGS:   33 11:55:11     -352.497803        0.070426
BFGS:   34 11:55:11     -352.501709        0.079088
BFGS:   35 11:55:11     -352.506012        0.065491
BFGS:   36 11:55:11     -352.509460        0.043337
      Step     Time          Energy          fmax
BFGS:    0 11:55:11     -333.932861        2.182297
BFGS:    1 11:55:11     -334.374939        2.074794
BFGS:    2 11:55:11     -336.318024        0.883224
BFGS:    3 11:55:11     -336.640228        1.479530
BFGS:    4 11:55:11     -336.796906        1.110654
BFGS:    5 11:55:11     -337.105957        0.492063
BFGS:    6 11:55:11     -337.377502        0.564582
BFGS:    7 11:55:11     -337.468292        0.505286
BFGS:    8 11:55:12     -337.567535        0.464078
BFGS:    9 11:55:12     -337.677490        0.349248
BFGS:   10 11:55:12     -337.786743        0.381694
BFGS:   11 11:55:12     -337.863251        0.288825
BFGS:   12 11:55:12     -337.912231        0.275880
BFGS:   13 11:55:12     -337.966949        0.251247
BFGS:   14 11:55:12     -338.022949        0.198183
BFGS:   15 11:55:12     -338.060760        0.182208
BFGS:   16 11:55:12     -338.082336        0.199226
BFGS:   17 11:55:12     -338.100647        0.164907
BFGS:   18 11:55:12     -338.121216        0.113390
BFGS:   19 11:55:12     -338.140076        0.135585
BFGS:   20 11:55:12     -338.152222        0.163116
BFGS:   21 11:55:12     -338.161407        0.142063
BFGS:   22 11:55:12     -338.172089        0.085308
BFGS:   23 11:55:12     -338.182739        0.083274
BFGS:   24 11:55:12     -338.190399        0.071693
BFGS:   25 11:55:13     -338.195465        0.076296
BFGS:   26 11:55:13     -338.200562        0.064276
BFGS:   27 11:55:13     -338.206451        0.052968
BFGS:   28 11:55:13     -338.210846        0.053620
BFGS:   29 11:55:13     -338.213440        0.044428
      Step     Time          Energy          fmax
BFGS:    0 11:55:13     -313.366577        1.631500
BFGS:    1 11:55:13     -313.851562        1.483103
BFGS:    2 11:55:13     -315.733948        0.967565
BFGS:    3 11:55:13     -315.870300        0.482166
BFGS:    4 11:55:13     -315.994446        0.438437
BFGS:    5 11:55:13     -316.461487        0.465912
BFGS:    6 11:55:13     -316.503693        0.460450
BFGS:    7 11:55:13     -316.645447        0.264248
BFGS:    8 11:55:13     -316.682617        0.299623
BFGS:    9 11:55:13     -316.743805        0.418780
BFGS:   10 11:55:13     -316.788330        0.384439
BFGS:   11 11:55:13     -316.849915        0.248932
BFGS:   12 11:55:14     -316.886871        0.181250
BFGS:   13 11:55:14     -316.910645        0.177830
BFGS:   14 11:55:14     -316.937592        0.255289
BFGS:   15 11:55:14     -316.975311        0.242033
BFGS:   16 11:55:14     -317.004822        0.158174
BFGS:   17 11:55:14     -317.024658        0.151289
BFGS:   18 11:55:14     -317.042236        0.199964
BFGS:   19 11:55:14     -317.062347        0.224134
BFGS:   20 11:55:14     -317.081390        0.161968
BFGS:   21 11:55:14     -317.094971        0.151576
BFGS:   22 11:55:14     -317.105438        0.151584
BFGS:   23 11:55:14     -317.121094        0.211846
BFGS:   24 11:55:14     -317.148621        0.284742
BFGS:   25 11:55:14     -317.200378        0.401948
BFGS:   26 11:55:14     -317.282227        0.701367
BFGS:   27 11:55:14     -317.343750        0.640277
BFGS:   28 11:55:14     -317.249847        1.060296
BFGS:   29 11:55:15     -317.312134        0.855354
BFGS:   30 11:55:15     -317.643219        0.440201
BFGS:   31 11:55:15     -317.719788        0.278289
BFGS:   32 11:55:15     -317.778748        0.709739
BFGS:   33 11:55:15     -317.849365        0.265399
BFGS:   34 11:55:15     -317.898651        0.238783
BFGS:   35 11:55:15     -317.965790        0.260768
BFGS:   36 11:55:15     -318.004028        0.268705
BFGS:   37 11:55:15     -318.040070        0.188273
BFGS:   38 11:55:15     -318.058014        0.225228
BFGS:   39 11:55:15     -318.075745        0.198178
BFGS:   40 11:55:15     -318.093262        0.161216
BFGS:   41 11:55:15     -318.110474        0.184132
BFGS:   42 11:55:15     -318.123444        0.166939
BFGS:   43 11:55:15     -318.134766        0.174916
BFGS:   44 11:55:15     -318.146942        0.135636
BFGS:   45 11:55:15     -318.159607        0.125291
BFGS:   46 11:55:16     -318.170044        0.139597
BFGS:   47 11:55:16     -318.178436        0.148565
BFGS:   48 11:55:16     -318.186646        0.144846
BFGS:   49 11:55:16     -318.195831        0.129497
BFGS:   50 11:55:16     -318.203888        0.108470
BFGS:   51 11:55:16     -318.210236        0.130765
BFGS:   52 11:55:16     -318.216431        0.132153
BFGS:   53 11:55:16     -318.223206        0.093599
BFGS:   54 11:55:16     -318.229492        0.083601
BFGS:   55 11:55:16     -318.234375        0.095510
BFGS:   56 11:55:16     -318.238403        0.090443
BFGS:   57 11:55:16     -318.242737        0.061603
BFGS:   58 11:55:16     -318.247559        0.066748
BFGS:   59 11:55:16     -318.252228        0.094261
BFGS:   60 11:55:16     -318.256500        0.104473
BFGS:   61 11:55:16     -318.260742        0.079405
BFGS:   62 11:55:16     -318.264465        0.045704
      Step     Time          Energy          fmax
BFGS:    0 11:55:17     -337.483704        1.786098
BFGS:    1 11:55:17     -338.067200        1.641021
BFGS:    2 11:55:17     -340.536011        1.102791
BFGS:    3 11:55:17     -340.654785        0.954480
BFGS:    4 11:55:17     -341.424866        0.755017
BFGS:    5 11:55:17     -341.527649        0.519759
BFGS:    6 11:55:17     -341.611877        0.504619
BFGS:    7 11:55:17     -341.886475        0.425333
BFGS:    8 11:55:17     -341.965088        0.412237
BFGS:    9 11:55:17     -342.059937        0.378400
BFGS:   10 11:55:17     -342.162109        0.435333
BFGS:   11 11:55:17     -342.271362        0.394036
BFGS:   12 11:55:17     -342.335693        0.332829
BFGS:   13 11:55:17     -342.385498        0.328822
BFGS:   14 11:55:17     -342.433594        0.271602
BFGS:   15 11:55:17     -342.485046        0.265771
BFGS:   16 11:55:17     -342.523560        0.210440
BFGS:   17 11:55:17     -342.548035        0.201984
BFGS:   18 11:55:18     -342.569092        0.191446
BFGS:   19 11:55:18     -342.590942        0.143382
BFGS:   20 11:55:18     -342.605774        0.105399
BFGS:   21 11:55:18     -342.613342        0.083933
BFGS:   22 11:55:18     -342.619141        0.102091
BFGS:   23 11:55:18     -342.626160        0.102329
BFGS:   24 11:55:18     -342.632812        0.060681
BFGS:   25 11:55:18     -342.636658        0.048882
      Step     Time          Energy          fmax
BFGS:    0 11:55:18     -310.915253        1.550033
BFGS:    1 11:55:18     -311.315002        1.453609
BFGS:    2 11:55:18     -312.779083        0.931905
BFGS:    3 11:55:18     -312.901093        0.418383
BFGS:    4 11:55:18     -312.968323        0.377908
BFGS:    5 11:55:18     -313.245819        0.254538
BFGS:    6 11:55:18     -313.263702        0.230135
BFGS:    7 11:55:18     -313.351105        0.149505
BFGS:    8 11:55:18     -313.377808        0.200699
BFGS:    9 11:55:19     -313.398834        0.183688
BFGS:   10 11:55:19     -313.424774        0.159085
BFGS:   11 11:55:19     -313.456543        0.126755
BFGS:   12 11:55:19     -313.480713        0.133850
BFGS:   13 11:55:19     -313.495270        0.139409
BFGS:   14 11:55:19     -313.507233        0.129598
BFGS:   15 11:55:19     -313.521118        0.119297
BFGS:   16 11:55:19     -313.533844        0.110398
BFGS:   17 11:55:19     -313.542145        0.104151
BFGS:   18 11:55:19     -313.548309        0.096755
BFGS:   19 11:55:19     -313.555756        0.082360
BFGS:   20 11:55:19     -313.563629        0.059931
BFGS:   21 11:55:19     -313.568909        0.057202
BFGS:   22 11:55:19     -313.571564        0.059470
BFGS:   23 11:55:19     -313.573334        0.045184
      Step     Time          Energy          fmax
BFGS:    0 11:55:19     -319.332397        2.449605
BFGS:    1 11:55:19     -319.752930        2.333222
BFGS:    2 11:55:20     -321.367950        1.275496
BFGS:    3 11:55:20     -321.621643        1.041594
BFGS:    4 11:55:20     -321.748016        0.715750
BFGS:    5 11:55:20     -321.998505        0.617807
BFGS:    6 11:55:20     -322.312042        0.678274
BFGS:    7 11:55:20     -322.433868        0.482094
BFGS:    8 11:55:20     -322.505798        0.392761
BFGS:    9 11:55:20     -322.572723        0.330169
BFGS:   10 11:55:20     -322.645599        0.421632
BFGS:   11 11:55:20     -322.717163        0.502094
BFGS:   12 11:55:20     -322.762939        0.346904
BFGS:   13 11:55:20     -322.796631        0.244263
BFGS:   14 11:55:20     -322.836609        0.260220
BFGS:   15 11:55:20     -322.873047        0.343956
BFGS:   16 11:55:20     -322.898682        0.294415
BFGS:   17 11:55:20     -322.918762        0.210079
BFGS:   18 11:55:20     -322.936218        0.181511
BFGS:   19 11:55:21     -322.951263        0.193432
BFGS:   20 11:55:21     -322.963531        0.199891
BFGS:   21 11:55:21     -322.971222        0.128572
BFGS:   22 11:55:21     -322.977722        0.101198
BFGS:   23 11:55:21     -322.984283        0.111116
BFGS:   24 11:55:21     -322.989258        0.127809
BFGS:   25 11:55:21     -322.993317        0.104344
BFGS:   26 11:55:21     -322.997009        0.059414
BFGS:   27 11:55:21     -323.000031        0.041918
      Step     Time          Energy          fmax
BFGS:    0 11:55:21     -347.207977        2.282715
BFGS:    1 11:55:21     -347.962372        2.166205
BFGS:    2 11:55:21     -350.901123        0.918661
BFGS:    3 11:55:21     -351.105194        1.973937
BFGS:    4 11:55:21     -351.353119        1.490219
BFGS:    5 11:55:21     -351.941895        0.691534
BFGS:    6 11:55:21     -352.017731        0.520158
BFGS:    7 11:55:21     -352.194611        0.479897
BFGS:    8 11:55:22     -352.289062        0.329447
BFGS:    9 11:55:22     -352.354584        0.351988
BFGS:   10 11:55:22     -352.413177        0.441771
BFGS:   11 11:55:22     -352.502655        0.522530
BFGS:   12 11:55:22     -352.571503        0.324320
BFGS:   13 11:55:22     -352.620483        0.328252
BFGS:   14 11:55:22     -352.659241        0.262680
BFGS:   15 11:55:22     -352.694794        0.328307
BFGS:   16 11:55:22     -352.726807        0.260517
BFGS:   17 11:55:22     -352.750488        0.196815
BFGS:   18 11:55:22     -352.767517        0.194894
BFGS:   19 11:55:22     -352.786499        0.284452
BFGS:   20 11:55:22     -352.808044        0.261741
BFGS:   21 11:55:22     -352.822815        0.128970
BFGS:   22 11:55:22     -352.831238        0.093741
BFGS:   23 11:55:22     -352.837830        0.114230
BFGS:   24 11:55:22     -352.845093        0.133844
BFGS:   25 11:55:23     -352.851746        0.085919
BFGS:   26 11:55:23     -352.856262        0.056364
BFGS:   27 11:55:23     -352.859863        0.057396
BFGS:   28 11:55:23     -352.864319        0.076905
BFGS:   29 11:55:23     -352.869019        0.066532
BFGS:   30 11:55:23     -352.872375        0.033168
      Step     Time          Energy          fmax
BFGS:    0 11:55:23     -341.505432        2.209365
BFGS:    1 11:55:23     -342.182587        2.116749
BFGS:    2 11:55:23     -344.868988        0.779941
BFGS:    3 11:55:23     -345.119751        1.444284
BFGS:    4 11:55:23     -345.288513        1.109083
BFGS:    5 11:55:23     -345.888519        0.559347
BFGS:    6 11:55:23     -346.011047        0.581565
BFGS:    7 11:55:23     -346.108459        0.496345
BFGS:    8 11:55:23     -346.293488        0.441510
BFGS:    9 11:55:23     -346.424591        0.555717
BFGS:   10 11:55:23     -346.530304        0.512415
BFGS:   11 11:55:23     -346.615753        0.345622
BFGS:   12 11:55:24     -346.722595        0.333834
BFGS:   13 11:55:24     -346.808075        0.345814
BFGS:   14 11:55:24     -346.859741        0.416617
BFGS:   15 11:55:24     -346.896790        0.330528
BFGS:   16 11:55:24     -346.934174        0.214326
BFGS:   17 11:55:24     -346.966492        0.176835
BFGS:   18 11:55:24     -346.989563        0.218810
BFGS:   19 11:55:24     -347.005127        0.162089
BFGS:   20 11:55:24     -347.018921        0.124827
BFGS:   21 11:55:24     -347.031219        0.094239
BFGS:   22 11:55:24     -347.038818        0.092433
BFGS:   23 11:55:24     -347.043793        0.080882
BFGS:   24 11:55:24     -347.048523        0.075643
BFGS:   25 11:55:24     -347.052948        0.056055
BFGS:   26 11:55:24     -347.055756        0.046296
      Step     Time          Energy          fmax
BFGS:    0 11:55:24     -376.877228        2.572035
BFGS:    1 11:55:24     -377.793823        2.455042
BFGS:    2 11:55:25     -381.157288        1.093682
BFGS:    3 11:55:25     -381.532196        1.559025
BFGS:    4 11:55:25     -381.796417        1.006117
BFGS:    5 11:55:25     -382.192047        0.517286
BFGS:    6 11:55:25     -382.642578        0.732218
BFGS:    7 11:55:25     -382.773895        0.709845
BFGS:    8 11:55:25     -382.956635        0.612784
BFGS:    9 11:55:25     -383.142731        0.566052
BFGS:   10 11:55:25     -383.320618        0.746405
BFGS:   11 11:55:25     -383.487213        0.674096
BFGS:   12 11:55:25     -383.621613        0.484216
BFGS:   13 11:55:25     -383.765442        0.449695
BFGS:   14 11:55:25     -383.917877        0.517482
BFGS:   15 11:55:25     -384.018341        0.403641
BFGS:   16 11:55:25     -384.069977        0.284769
BFGS:   17 11:55:25     -384.113861        0.298497
BFGS:   18 11:55:25     -384.158508        0.214840
BFGS:   19 11:55:26     -384.193939        0.230903
BFGS:   20 11:55:26     -384.214813        0.146716
BFGS:   21 11:55:26     -384.230682        0.121604
BFGS:   22 11:55:26     -384.247437        0.101968
